ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	label	detailed-label
1536227038.534218	CR8Qajwhsb5JvFoT5	192.168.100.111	17832	156.22.82.50	37215	tcp		2e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	Okiru
1545403543.013571	CQe8wqWhACQwP71pg	192.168.1.196	36344	140.159.199.183	23	tcp		3.109958	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1545403442.521128	C65X0n2Zx0ZIRxCU4h	192.168.1.196	34494	125.138.131.85	23	tcp					S0			0	S	1	60	0	0		Benign	
1547130194.532675	CMvype3O7SNTj8DJ16	192.168.1.197	52010	185.244.25.183	4975	tcp		1.091379	67.0	233.0	S3			0	ShAdDaf	7	439	6	553		Benign	
1538598601.674237	CHGuuj30axdykp3bfc	192.168.100.113	123	213.199.225.40	123	udp		0.038972	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1525884267.013556	CB8XcY2lpW7kyYGEY8	192.168.100.103	43763	236.71.83.232	13398	udp					S0			0	D	1	40	0	0		Benign	
1545403450.413113	C5Zn663ZnXM2PGNIDk	192.168.1.196	57100	134.150.226.128	23	tcp		3.153488	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1525883376.044488	CGWrmQ25F1I3vSmicd	192.168.100.103	47334	197.222.191.62	23	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1545336799.601727	C5wnzAJdDvSrPtd4i	192.168.1.197	44002	41.39.25.28	52869	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1545403528.607774	C18MKN10zjtMsnfZli	192.168.1.196	36128	249.167.241.195	23	tcp		3.113481	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1532101395.774708	CqvYLc3GjAQSergd17	192.168.100.108	5526	17.176.197.234	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1536227044.567758	Cdj1TVguvliNc2Srb	192.168.100.111	18344	197.139.180.58	52869	tcp		2e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	DDoS
1533058858.474821	CARTY8CVBumL1kaa1	192.168.100.113	123	147.231.100.5	123	udp		0.001991	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1525886714.001304	CC39mP1mFVF7UD31O7	192.168.100.103	43763	85.170.230.2	8973	udp					S0			0	D	1	40	0	0		Benign	
1547128740.760022	CHx6Pw2SOilSionIij	192.168.1.197	51344	185.244.25.183	4975	tcp		3.12347	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1533118035.474095	CItjuL2qxGo9xwkDme	192.168.100.113	123	147.231.100.5	123	udp		0.00148	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1545336795.565033	C8qz633woyipGkCJ15	192.168.1.197	38370	41.16.29.154	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1547141552.011473	Cq67K34XPmi7j2aCxa	192.168.1.197	123	147.231.100.5	123	udp		0.001493	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1532525109.053201	C23Hjm3CI9FjeJDKSb	192.168.100.111	29930	93.113.180.80	6881	udp					S0			0	D	1	95	0	0		Benign	
1532101369.861231	C6sercRY6fdMee941	192.168.100.108	5526	181.120.238.50	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1525880438.048427	ClnMwp4HKRB3LRLsff	192.168.100.103	48186	41.187.89.93	57825	tcp					S0			0	S	1	60	0	0		Benign	
1525883549.31526	Cba4q27ki94m2nbr	60.246.245.210	3	192.168.100.103	1	icmp		0.000232	180.0	0.0	OTH			0		3	264	0	0		Benign	
1545403496.621516	C0yEnElKKlZX1GyWb	192.168.1.196	60244	222.146.182.172	23	tcp		3.100522	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1547133724.364904	CFyoCstgIULXUJzT7	192.168.1.197	53584	185.244.25.183	4975	tcp					S0			0	S	1	60	0	0		Benign	
1547144768.311034	C008j72ljrZDUlet19	192.168.1.198	24104	140.196.137.113	23	tcp					S0			0	S	1	40	0	0		Benign	
1533077481.854539	CkGWRq4qJ6NWMuKme4	192.168.100.113	44844	178.128.185.250	50	tcp					S0			0	S	1	60	0	0		Malicious	C&C
1532525363.002435	CIFq2r24St4c4Whtpa	192.168.100.111	53556	72.220.95.74	23	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1536227034.493537	CB2L1EoNmwRydJki	192.168.100.111	18088	212.111.107.173	80	tcp		2e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	PartOfAHorizontalPortScan
1538523899.547123	CPw96qo1nnR5ox6K7	192.168.100.103	123	217.30.75.147	123	udp		0.002497	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1545336801.629071	C9ShWz4L1JVRwO3COd	192.168.1.197	38114	129.190.238.192	8081	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1525880016.045614	Cg7Zjs4LYZozmyZis	192.168.100.103	49530	128.169.217.34	2323	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1526767207.043234	CyvbmM39ICYePX5Lle	192.168.2.5	39247	69.159.127.155	22	tcp		0.144944	0.0	0.0	REJ			0	Sr	1	60	1	40		Benign	
1525885438.012351	C21Fa53e9pvKEgejKa	192.168.100.103	35433	18.106.243.249	8080	tcp		2.998805	0.0	0.0	S0			0	S	3	180	0	0		Malicious	PartOfAHorizontalPortScan
1536227048.624937	CajQ5ZvJimdrUi2v7	192.168.100.111	17832	156.86.184.244	37215	tcp		1e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	Okiru
1547144768.301059	CbC343oHFZOKPRO7b	192.168.1.198	24104	40.118.206.113	23	tcp					S0			0	S	1	40	0	0		Benign	
1538612893.665394	C6CqkR20dLx8JMOfD6	192.168.100.113	123	80.79.25.111	123	udp					S0			0	D	1	76	0	0		Benign	
1545403480.789324	C1Xkvj1znhrNociv95	192.168.1.196	51584	221.188.134.191	23	tcp		3.093201	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1545403619.691078	C1LO4tjfL2R7XvjDl	192.168.1.196	39976	97.18.126.31	23	tcp		3.157212	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1545403435.286498	Cn5B5w2l2L83Fxl5cc	192.168.1.196	49136	122.135.128.82	23	tcp		3.156457	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1538550835.551114	CqXcge2GmetbJUN3Mh	192.168.100.103	123	217.30.75.147	123	udp		0.002996	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1545336813.782627	C6R0eB3gVqRDrtxyec	192.168.1.197	38114	173.201.74.68	8081	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1536227030.44787	Chhpo94ht1PcutlBJh	192.168.100.111	18344	41.29.58.213	52869	tcp		2e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	DDoS
1533079467.946485	C6zPNB4nLRBdh3qCP9	192.168.100.113	44944	178.128.185.250	50	tcp		3.105228	0.0	0.0	S0			0	S	3	180	0	0		Malicious	C&C
1526772858.581476	CiUuGX3Vlx9C2xCPk7	192.168.2.5	45719	31.1.64.29	22	tcp		2.99686	0.0	0.0	S0			0	S	3	180	0	0		Malicious	PartOfAHorizontalPortScan
1545395882.536443	CNwtlL210d5e4gzN1k	192.168.1.198	36097	110.228.35.7	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1545403435.279493	CmTNCx162cLykziCOf	192.168.1.196	48546	193.232.240.237	23	tcp		3.102	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1532525336.999224	Cs2hd83weoe9SBGKba	192.168.100.111	23147	45.114.23.81	81	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1526759994.95162	CqEBBe6UPAJP8Bmy3	192.168.2.5	59451	121.137.219.36	22	tcp		2.997769	0.0	0.0	S0			0	S	3	180	0	0		Malicious	PartOfAHorizontalPortScan
1532525423.008071	CTN3gn2dexxiEmGLe	192.168.100.111	62216	150.123.231.216	23	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1532525458.006166	CpUm183DwRk8MKaTVf	192.168.100.111	53095	153.119.92.128	81	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1547130343.084207	CGUnyV2zNihHKReLhc	192.168.1.197	52070	185.244.25.183	4975	tcp					S0			0	S	1	60	0	0		Benign	
1545403488.366485	CmzoXw3DNCVxaQMbNa	192.168.1.196	51978	192.103.126.191	23	tcp					S0			0	S	1	60	0	0		Benign	
1538558646.561245	CNJFi9jlLc1vYwpTf	192.168.100.103	50173	192.168.100.1	53	udp	dns	0.000482	45.0	45.0	SF			0	Dd	1	73	1	73		Benign	
1545403518.682201	CDrTHT2mRcgSq0w3Mh	192.168.1.196	42564	172.228.222.159	23	tcp					S0			0	S	1	60	0	0		Benign	
1532101348.097389	CW9NOa1vfrZDeWiUV	192.168.100.108	5526	38.183.74.231	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1545395928.928096	CCHoI8zUtps5CJAYe	192.168.1.198	36097	132.246.219.186	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1545403527.706539	CQdISe3yY70w8fLpv8	192.168.1.196	45634	97.15.89.43	23	tcp		3.135215	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1547129104.17814	CIF5042U2nYnckIMj4	192.168.1.197	34785	192.168.1.1	53	udp	dns	0.000749	29.0	45.0	SF			0	Dd	1	57	1	73		Benign	
1525881854.019837	CviWCL3ixuNDwkR1j9	192.168.100.103	46557	57.78.192.250	23	tcp		2.998811	0.0	0.0	S0			0	S	3	180	0	0		Malicious	PartOfAHorizontalPortScan
1545402989.88027	CqE35N1SLnbqieDurl	192.168.1.196	123	82.113.53.40	123	udp		0.214866	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1545403510.972831	CfwZLt21a5epRuM5pl	192.168.1.196	55874	77.133.127.64	23	tcp		3.148716	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1545403527.395469	CUcyMj1KcjKHyOrRG6	192.168.1.196	59340	161.36.156.122	23	tcp		3.127463	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1526768043.915826	CquHJ940Gpbt7UqqD3	135.19.45.146	3	192.168.2.5	1	icmp		0.000265	120.0	0.0	OTH			0		2	176	0	0		Benign	
1532101344.995659	CtCYrn15etkyNo0JX2	192.168.100.108	5526	25.2.25.128	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1545403442.445429	Cu95YM1D22Syopsrih	192.168.1.196	45596	69.108.116.113	23	tcp					S0			0	S	1	60	0	0		Benign	
1547144776.51986	CbWaAk3LPK6kCSh6ad	192.168.1.198	24104	202.3.100.202	23	tcp					S0			0	S	1	40	0	0		Benign	
1525881959.019175	Cvgzdr2cMChzvjPYW4	192.168.100.103	43418	67.137.30.191	55457	tcp					S0			0	S	1	60	0	0		Benign	
1525881974.019194	CZM4WxGClhKhkGNeg	192.168.100.103	43763	81.87.234.165	12763	udp					S0			0	D	1	40	0	0		Benign	
1532101338.792694	Cei3uCIMbSajXycg	192.168.100.108	5526	174.69.151.181	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1533063673.477297	CKeyG53MhKxqGa2Ze	192.168.100.113	123	81.2.254.224	123	udp		0.005743	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1536227045.59669	CBAqZN8CkuxrQLQDf	192.168.100.111	17832	197.35.225.53	37215	tcp		0.000208	0.0	0.0	S0			0	S	2	80	0	0		Malicious	Okiru
1525884583.043784	C85kYG2KxUNyj2Yuw6	192.168.100.103	37898	27.83.250.47	8080	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1532101430.994377	CgQgcj224GtPejfvZa	192.168.100.108	5526	192.128.172.70	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1545395933.974702	CfVvls3KKWGCoTCUl8	192.168.1.198	36097	210.237.254.26	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1545395842.198085	CTe4b14NYU4svXxoWd	192.168.1.198	36097	217.179.214.77	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1525880244.018445	C37iJW1PHyiaaikP96	192.168.100.103	50134	82.78.242.17	8080	tcp		2.998581	0.0	0.0	S0			0	S	3	180	0	0		Malicious	PartOfAHorizontalPortScan
1536227033.47562	CmZIvCQYLNuGBW5Hc	192.168.100.111	18344	156.88.19.230	52869	tcp		2e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	DDoS
1545336798.604039	CTd4E51G4ZRhzbHnwc	192.168.1.197	38114	43.192.10.174	8081	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1547144767.258898	CHJ2FqheoqSUPEG3d	192.168.1.198	24104	178.181.113.14	23	tcp					S0			0	S	1	40	0	0		Benign	
1525884464.035692	CQLgiY3MIkh29fsH4c	62.252.231.202	3	192.168.100.103	1	icmp					OTH			0		1	56	0	0		Benign	
1545403511.890552	C48GoL37NCfsdori07	192.168.1.196	39092	57.150.65.138	23	tcp		3.114989	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1532101415.451239	Cj5mQQ1phahZItIk47	192.168.100.108	5526	67.217.193.254	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1536227038.519255	CkLwoB3PFDK9Iab4C	192.168.100.111	17576	159.220.185.91	8081	tcp		2e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	PartOfAHorizontalPortScan
1547132260.447372	CENmWw28TjHtwegAP8	192.168.1.197	52934	185.244.25.183	4975	tcp					S0			0	S	1	60	0	0		Benign	
1545412472.458353	CACacRlnWRnJufxg1	192.168.1.195	123	195.113.144.201	123	udp		0.001988	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1545403596.20302	CvDEv01LZHhmQ9W45f	192.168.1.196	41566	166.62.57.78	23	tcp					S0			0	S	1	60	0	0		Benign	
1545403450.728189	Cl7av71hN6Arf9SQ84	192.168.1.196	43786	30.24.163.94	23	tcp		3.155201	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1547144766.243963	CIf7Gw4jgB54ewYDt6	192.168.1.198	24104	66.171.98.53	23	tcp					S0			0	S	1	40	0	0		Benign	
1545403619.713565	CCCkVE4SwVdnuwrQ4b	192.168.1.196	35660	201.122.230.135	23	tcp		3.137492	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1536227023.386176	CC0D0e34rMftizMNd7	192.168.100.111	17576	145.171.82.136	8081	tcp		2e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	PartOfAHorizontalPortScan
1538612488.665881	CZkHag45aNgq2qnxE4	192.168.100.113	60459	192.168.100.1	53	udp	dns	5.005162	78.0	0.0	S0			0	D	2	134	0	0		Benign	
1537534674.750357	COFbf23ILjuV1Pbwz1	0.0.0.0	68	255.255.255.255	67	udp	dhcp	60.022897	3000.0	0.0	S0			0	D	10	3280	0	0		benign	
1525885583.011477	CWisjT2SYfYWzKaGyk	192.168.100.103	43763	31.217.171.7	22191	udp					S0			0	D	1	40	0	0		Benign	
1532101433.067695	CnnvNe2AS9qBK6eerb	192.168.100.108	5526	96.76.190.140	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1547144765.193336	CsQjjD1NqEX8cvLGC2	192.168.1.198	24104	178.166.160.247	23	tcp					S0			0	S	1	40	0	0		Benign	
1533063540.477436	CnK3qY33ZSsfvIvMZf	192.168.100.113	123	81.2.254.224	123	udp		0.00624	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1545395880.52235	CMLXoR3mwqdK1UbZa6	192.168.1.198	36097	115.110.124.88	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1547144778.565705	CmH6oQ3lYFYFFrAtX1	192.168.1.198	24104	165.9.35.134	23	tcp					S0			0	S	1	40	0	0		Benign	
1545403466.048703	CYpqud3OK4FJX9lDr9	192.168.1.196	45986	33.67.135.69	23	tcp		3.114234	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1532525357.000355	Cu056JWcJ6cRqUTW8	192.168.100.111	45762	223.46.110.71	81	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1536227038.515973	CYHCPi1oj6PJur7vAh	192.168.100.111	17576	115.153.214.123	8081	tcp		2e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	PartOfAHorizontalPortScan
1545403511.480042	CYg07OBcrdRX9Ied5	192.168.1.196	55740	131.148.110.24	23	tcp		3.122222	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1545336814.776559	Cvsj6e1fQiSGJGGSAf	192.168.1.197	43746	212.7.86.127	80	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1536227030.450655	Ck268XYxXt8wwm9T7	192.168.100.111	18344	41.248.199.144	52869	tcp		2e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	DDoS
1545403519.084955	Cmcy6B4s4W6uRzda4	192.168.1.196	45204	212.145.230.201	23	tcp					S0			0	S	1	60	0	0		Benign	
1545403535.001635	CLH5f23JvIuyJPjk7g	192.168.1.196	34202	191.109.183.137	23	tcp					S0			0	S	1	60	0	0		Benign	
1525883177.00585	CAw1mo1ayLj7iVDnR	192.168.100.103	43763	12.19.161.18	63994	udp					S0			0	D	1	40	0	0		Benign	
1525884455.004831	CjyGxj1hyYjEgowD3b	192.168.100.103	39314	20.80.122.12	9527	tcp		2.998793	0.0	0.0	S0			0	S	3	180	0	0		Malicious	PartOfAHorizontalPortScan
1545395823.040571	CqyxcMzcDU5SlOhCh	192.168.1.198	36097	78.157.31.90	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1545336806.697919	CYm2Zz2BGwFSr8fm08	192.168.1.197	38114	205.63.30.215	8081	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1532101390.587914	CFrTOI3NVzNyTGoE84	192.168.100.108	5526	76.171.254.243	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1545403604.074982	CUrqLP0in1mekDoLe	192.168.1.196	59620	136.201.110.162	23	tcp		3.087006	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1545403529.08126	CJ0VR2gReW1oYpkIi	192.168.1.196	50538	111.62.51.25	23	tcp					S0			0	S	1	60	0	0		Benign	
1538654118.666033	CzZCex3rLGSr6Mzbr4	192.168.100.113	123	89.221.214.130	123	udp					S0			0	D	1	76	0	0		Benign	
1532101404.047491	CAi4iV26Ssj1Zu8yt9	192.168.100.108	5526	207.93.204.170	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1526764021.140124	CPCJzi1Sz5u8CvLXy1	192.168.2.5	43492	200.168.87.203	59353	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1545336810.722129	C0VXmW363PQPRKW3gg	192.168.1.197	43746	212.230.156.90	80	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1536227044.58924	CymDG02kv6JJFW5dnh	192.168.100.111	18088	212.163.138.53	80	tcp		2e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	PartOfAHorizontalPortScan
1532101455.895681	CzJ9ow4IbeIBXlEvz6	192.168.100.108	5526	18.46.33.163	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1545395862.373255	ChM29I3saGH3w7Kccl	192.168.1.198	36097	81.92.219.126	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1532101409.235783	CnRoln1PR3QoTmdEEi	192.168.100.108	5526	159.41.247.228	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1532101438.251239	CsCVqG4juasWKXNsed	192.168.100.108	5526	154.112.221.128	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1532525340.000019	C9bJ7g1ARa6uVaGFkj	192.168.100.111	21889	222.92.96.111	81	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1532101370.918378	CI2tlIpqv75xW5Pzf	192.168.100.108	5526	34.162.219.87	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1547144771.406777	CPlaJA2OT4fm3oEz17	192.168.1.198	24104	96.70.57.222	23	tcp					S0			0	S	1	40	0	0		Benign	
1545395906.741564	CyMZak3onlpSi1D0J4	192.168.1.198	36097	187.230.11.27	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1547129308.043646	C3pGiM27CKBnqpsPAl	192.168.1.197	51620	185.244.25.183	4975	tcp					S0			0	S	1	60	0	0		Benign	
1545336814.750589	CBNxvp1FlIB6zRQ5Mk	192.168.1.197	44002	41.128.42.21	52869	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1536227047.61125	CMiSvy21t2EzYJYlEe	192.168.100.111	18088	154.151.179.21	80	tcp		2e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	PartOfAHorizontalPortScan
1545395935.987051	CC8B4U1ekQoqupIZob	192.168.1.198	36097	193.34.234.153	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1533095867.134413	C7AYa41xFjvNgjpv3j	192.168.100.113	36580	128.185.250.50	50	tcp					S0			0	S	1	60	0	0		Malicious	C&C
1545403550.203721	CClKtv4nqyLl7BXctk	192.168.1.196	40124	72.91.131.115	23	tcp					S0			0	S	1	60	0	0		Benign	
1536227040.537826	CNDUab4LBxYirIWtE8	192.168.100.111	17576	47.93.104.248	8081	tcp		0.00023	0.0	0.0	S0			0	S	2	80	0	0		Malicious	PartOfAHorizontalPortScan
1545395850.271703	CnEEEw48FrnGDJ67ve	192.168.1.198	36097	191.50.104.128	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1538597455.658503	CBYQAaqDV2pGuMeOi	192.168.100.113	39796	192.168.100.1	53	udp	dns	5.005144	78.0	0.0	S0			0	D	2	134	0	0		Benign	
1526767880.168116	CJs9bn4lQ88OG9Dzj6	192.168.2.5	34509	69.208.194.89	22	tcp		2.996714	0.0	0.0	S0			0	S	3	180	0	0		Malicious	PartOfAHorizontalPortScan
1545395935.992046	CMHrKX16XpUF8QGmT5	192.168.1.198	36097	130.189.145.64	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1536227029.436222	CEMqkDOAE9iJDrWuf	192.168.100.111	18344	197.70.80.60	52869	tcp		2e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	DDoS
1547144767.27814	CSekS53oKonDCwGPuc	192.168.1.198	24104	134.254.100.129	23	tcp					S0			0	S	1	40	0	0		Benign	
1547144767.256885	CKCFEk139mpTq2KnXg	192.168.1.198	24104	38.107.135.242	23	tcp					S0			0	S	1	40	0	0		Benign	
1547144776.527115	CdnffC2P4QmjXbr66i	192.168.1.198	24104	39.132.37.166	23	tcp					S0			0	S	1	40	0	0		Benign	
1526771405.049988	CEKwUb3fnERCP2CXIl	192.168.2.5	48181	200.168.87.203	59353	tcp		2.999351	0.0	0.0	S0			0	S	3	180	0	0		Malicious	PartOfAHorizontalPortScan
1545336797.588138	CqQQTqUDd54Ua143k	192.168.1.197	43746	212.201.88.28	80	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1532523520.029393	CDvKup4l4IJlqon509	192.168.100.111	29930	46.11.187.197	57228	udp		0.057705	106.0	311.0	SF			0	Dd	1	134	1	339		Benign	
1545336803.63767	CFylLy37h1sBgRlxeh	192.168.1.197	38370	156.253.68.178	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1537528057.562056	ClBEiR2exVYhK5iydd	192.168.2.3	8	192.168.2.1	0	icmp		0.014213	560.0	560.0	OTH			0		10	840	10	840		benign	
1526766906.577681	ClLkaF48KMSuGF7mAj	192.168.2.5	33843	69.211.46.110	22	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1545403547.801073	CHv8fpkkLiY41psSd	192.168.1.196	53526	142.152.128.197	23	tcp					S0			0	S	1	60	0	0		Benign	
1525881243.018517	C048xp3XKxHT0Zs51k	192.168.100.103	41777	109.214.89.199	2323	tcp		2.998552	0.0	0.0	S0			0	S	3	180	0	0		Malicious	PartOfAHorizontalPortScan
1547144766.231234	CeIBH11eOG875nMTN8	192.168.1.198	24104	79.251.113.211	23	tcp					S0			0	S	1	40	0	0		Benign	
1525886546.001727	ClNiZIDEc4vwNPSEk	192.168.100.103	43763	69.234.93.94	22609	udp					S0			0	D	1	40	0	0		Benign	
1545403565.561943	CX6Kdi22vX3joP0MKi	192.168.1.196	50416	110.125.194.200	23	tcp					S0			0	S	1	60	0	0		Benign	
1538535442.551251	CIWnOL1OEYk20xEq8	192.168.100.103	123	217.30.75.147	123	udp		0.015491	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1538615108.665996	C6EdFQ3vjpusB6KO5j	192.168.100.113	123	78.108.102.237	123	udp					S0			0	D	1	76	0	0		Benign	
1545403496.93484	CHtFDA1w1FOiGi8HJ2	192.168.1.196	34544	153.212.216.191	23	tcp		3.10948	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1532101441.373959	CMdKDM1KPzBkPfrnt5	192.168.100.108	5526	141.93.95.92	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1545403457.807159	C1foaE4KPQKNjcnIh	192.168.1.196	45884	201.125.75.99	23	tcp					S0			0	S	1	60	0	0		Benign	
1545336800.615897	CfAHpI1tmkMaKRNvde	192.168.1.197	38114	183.57.150.147	8081	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1525884532.014777	C18Vym4ji5m5NrKkf3	192.168.100.103	56728	161.172.178.220	53145	tcp		2.999045	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1547131222.822792	CDVTWZ3tesL8cZIBAj	192.168.1.197	46870	192.168.1.1	53	udp	dns	0.000498	29.0	45.0	SF			0	Dd	1	57	1	73		Benign	
1545395857.328901	CYH2lh2Md35CciaZ74	192.168.1.198	36097	23.248.190.214	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1525884679.014179	COjsXc2i1HXPtcVin8	192.168.100.103	43763	84.71.33.190	17805	udp					S0			0	D	1	40	0	0		Benign	
1538479402.626796	CR5N8t1n97vyeVWtF7	192.168.100.103	44085	192.168.100.1	53	udp	dns	0.0005	45.0	45.0	SF			0	Dd	1	73	1	73		Benign	
1545395900.689289	CJYVn03WBj8srs40rl	192.168.1.198	36097	105.6.225.16	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1525886009.020693	CyO0Xl3hmZPuxMj25	192.168.100.103	42515	34.41.149.227	23	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1545395846.237514	CrSDIUm3dYKiQb74j	192.168.1.198	36097	27.216.111.134	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1532525424.006253	CeJtNe3X1eF56IfJi2	192.168.100.111	38871	142.88.27.166	23	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1538602199.708768	CPLYDiu5lDeWyKNlj	192.168.100.113	53637	192.168.100.1	53	udp	dns	0.03398	45.0	45.0	SF			0	Dd	1	73	1	73		Benign	
1525885359.011548	CCTxyb3L4k0F1kizDk	192.168.100.103	43763	41.199.116.39	30230	udp					S0			0	D	1	40	0	0		Benign	
1538596463.67066	CVMrjQcUey3mmhuUi	192.168.100.113	46743	192.168.100.1	53	udp	dns	0.000742	45.0	45.0	SF			0	Dd	1	73	1	73		Benign	
