ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	label	detailed-label
1547144773.466614	C1YXi54UFZrtSz6VJb	192.168.1.198	24104	53.49.123.84	23	tcp					S0			0	S	1	40	0	0		Benign	
1538488474.544202	CGy7YL1DDuEjQHoEGb	192.168.100.103	123	217.30.75.147	123	udp		0.002745	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1547144770.386856	C3Pqym2rqN0Yt6Tgwj	192.168.1.198	24104	101.139.163.6	23	tcp					S0			0	S	1	40	0	0		Benign	
1545336796.5772	CZX8XB4wqQYYZoE6Xg	192.168.1.197	38370	41.142.103.203	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1532101397.862517	Cv0VCC4H6TlBvwREke	192.168.100.108	5526	136.235.27.58	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1545336820.85584	Ca0r6L30bki7lohSZb	192.168.1.197	43746	38.247.181.14	80	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1532525347.000287	CHcvsbrlFMHDv1VTi	192.168.100.111	50278	74.95.28.42	81	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1532101374.015618	Cl4JwwvQcMiAQ78oc	192.168.100.108	5526	143.96.106.142	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1532101454.851026	CIDgQm4X6rXA2JJ9r9	192.168.100.108	5526	190.249.132.22	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1532101361.544474	CjPDmx4xhuHoIeUJLf	192.168.100.108	5526	99.70.7.242	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1526772796.488403	CyZsBg4KZZAlZ11Hoc	192.168.2.5	60643	31.43.212.232	22	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1545403535.001877	C2AuaisOhNxQO9tc4	192.168.1.196	47578	186.104.178.132	23	tcp					S0			0	S	1	60	0	0		Benign	
1545403596.283432	CGu1ZF36fIuL2gdVXj	192.168.1.196	50690	63.167.73.143	23	tcp					S0			0	S	1	60	0	0		Benign	
1525886179.020783	C4YdhI33CQD7XYW0h8	192.168.100.103	33438	140.204.21.66	23	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1532101350.16821	CTKdPV1F2OZy7MRbM9	192.168.100.108	5526	101.133.41.74	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1532101365.714594	CogHr5Izz5VDAxaG2	192.168.100.108	5526	81.62.114.206	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1526759887.798963	CUKxnt3EawUorjSWq2	192.168.2.5	34508	121.15.198.113	22	tcp		3.000187	0.0	0.0	S0			0	S	3	180	0	0		Malicious	PartOfAHorizontalPortScan
1547144765.169599	CMPej74RE4AstDtKp7	192.168.1.198	24104	102.150.160.68	23	tcp					S0			0	S	1	40	0	0		Benign	
1532525433.003883	C56sWv2JCmk9vSnri8	192.168.100.111	55416	17.125.200.74	81	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1545403493.922808	CQ9Gen4ZT0YiUZlLK9	192.168.1.196	49852	93.102.73.94	23	tcp		3.158717	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1545403526.974454	Chcy2n22YCJn4ksPmi	192.168.1.196	53744	255.206.195.169	23	tcp		3.146463	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1536227033.482147	CqvnMNjGhsYfAITsb	192.168.100.111	17832	197.154.187.141	37215	tcp		2e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	Okiru
1525886719.001701	CE2P8g3G7q3OSUGRea	192.168.100.103	43763	4.166.68.82	34556	udp					S0			0	D	1	40	0	0		Benign	
1545403442.448929	CgRYRz476JEwOuJyw5	192.168.1.196	51840	106.133.119.167	23	tcp					S0			0	S	1	60	0	0		Benign	
1532101338.760713	CmcawNuaCCPdA6QWl	192.168.100.108	5526	62.151.7.124	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1525883990.013623	CHS7XJfWR4kDUsKs6	192.168.100.103	43763	124.121.30.197	15493	udp					S0			0	D	1	40	0	0		Benign	
1545466969.216908	C1oPs74P4BAlOK2Nc5	192.168.1.195	65279	123.59.209.185	80	tcp					OTH			0	C	0	0	0	0		Malicious	DDoS
1545403480.790554	C7wOb91od4RERPPhM5	192.168.1.196	49250	240.207.153.210	23	tcp		3.091983	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1547144778.558447	C49XEmDRJElvoJST5	192.168.1.198	24104	40.47.137.61	23	tcp					S0			0	S	1	40	0	0		Benign	
1547144774.485036	CHUwBMYRUl2jRG198	192.168.1.198	24104	185.206.129.110	23	tcp					S0			0	S	1	40	0	0		Benign	
1545395884.555537	C17e8r6e7qb6uEeTc	192.168.1.198	36097	96.46.10.181	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1545336798.593805	CVPwPh1z3aAD2Qfoy6	192.168.1.197	38370	156.169.3.133	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1545336805.674009	Cy5ziG1iYrbIyR4Fth	192.168.1.197	38114	147.149.23.199	8081	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1525883775.01383	C6q2qo4NRtTxynwYFl	192.168.100.103	43763	173.62.6.69	9789	udp					S0			0	D	1	40	0	0		Benign	
1532101426.871481	CaBz961hIVHrZUUCZk	192.168.100.108	5526	203.212.145.120	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1525881867.01923	CL4smK736Hf5VIJm6	192.168.100.103	43763	84.206.64.244	44777	udp					S0			0	D	1	40	0	0		Benign	
1545395915.817362	CN05yS2xyiFcuKCup	192.168.1.198	36097	186.132.18.148	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1545403442.455651	ComV5y1UPYL3s3Uvy	192.168.1.196	33720	209.209.209.209	23	tcp					S0			0	S	1	60	0	0		Benign	
1545403534.281542	CPuUrt2tkgrMgqNx1j	192.168.1.196	47928	100.145.94.163	23	tcp					S0			0	S	1	60	0	0		Benign	
1533103581.474622	CGTgONgT04u7tXKLi	192.168.100.113	123	147.231.100.5	123	udp		0.001744	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1533083618.174733	CWjgOh3t5r4DqPnr4k	192.168.100.113	35968	128.185.250.50	50	tcp					S0			0	S	1	60	0	0		Malicious	C&C
1525882563.022239	CcfMuyqbXJyoh2bW4	192.168.100.103	33709	201.207.51.240	23	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1533106498.174235	CZcbgH1LjvLe7RazZk	192.168.100.113	37112	128.185.250.50	50	tcp					S0			0	S	1	60	0	0		Malicious	C&C
1547144768.305301	Cn6TUp1PB4rJ1doKe5	192.168.1.198	24104	8.54.239.113	23	tcp					S0			0	S	1	40	0	0		Benign	
1526757542.353253	Cr5p9j1lcyxLobwKH4	192.168.2.5	46818	121.245.216.229	22	tcp		2.997877	0.0	0.0	S0			0	S	3	180	0	0		Malicious	PartOfAHorizontalPortScan
1526771858.049239	CnHOaC15fuxhrvdWdf	192.168.2.5	37595	31.107.103.6	22	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1545395849.26427	CfsClR2jkF3VfZQRIh	192.168.1.198	36097	20.80.79.43	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1533058134.493739	C2HdT72xFYfQjNjNyk	192.168.100.113	34696	128.185.250.50	50	tcp					S0			0	S	1	60	0	0		Malicious	C&C
1533126337.411119	C71eIK2zkl7lLvtcOi	192.168.100.113	38104	128.185.250.50	50	tcp		3.08349	0.0	0.0	S0			0	S	3	180	0	0		Malicious	C&C
1525882592.14556	C5UfgGsOBtVJ9lnR3	109.104.221.224	3	192.168.100.103	1	icmp		0.000229	180.0	0.0	OTH			0		3	264	0	0		Benign	
1545336798.592062	CgzR7E4Pdsi8dfvox7	192.168.1.197	43746	186.74.59.133	8080	tcp					S0			0	S	1	40	0	0		Benign	
1547144778.557436	CgunI93YwRbUvEolE3	192.168.1.198	24104	41.185.159.54	23	tcp					S0			0	S	1	40	0	0		Benign	
1547127870.893021	Ci3ZUf2wwnw5SOaKed	192.168.1.197	36814	192.168.1.1	53	udp	dns	0.000498	29.0	45.0	SF			0	Dd	1	57	1	73		Benign	
1545336793.552927	CPe8iJ29ZkPQX6aPW7	192.168.1.197	44002	197.105.49.154	52869	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1525886338.001211	CcFaWp42ZvrgiX9trh	192.168.100.103	43763	213.227.237.174	29084	udp					S0			0	D	1	40	0	0		Benign	
1547133693.976314	CkwpwWllgjnZpdo3a	192.168.1.197	53632	192.168.1.1	53	udp	dns	0.017233	29.0	45.0	SF			0	Dd	1	57	1	73		Benign	
1545403496.930844	CZEWn3TQ3XJNk4w06	192.168.1.196	57092	111.170.174.149	23	tcp		3.112224	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1545395835.137885	C5aicg2ZwTUJoQqPee	192.168.1.198	36097	44.246.194.82	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1545395936.996976	CW4T1s1BXvPShh95id	192.168.1.198	36097	213.140.226.24	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1547144772.448923	Co3Y1u4n9IEDcfKNCj	192.168.1.198	24104	160.245.145.199	23	tcp					S0			0	S	1	40	0	0		Benign	
1532101342.923089	CONBjG1Swc9uI3jlB7	192.168.100.108	5526	63.157.90.84	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1547144777.549525	CZBAhf3mCPuCXwP5t9	192.168.1.198	24104	145.85.89.142	23	tcp					S0			0	S	1	40	0	0		Benign	
1545395840.18498	CZ3JMB1Gm5XPwpwzBa	192.168.1.198	36097	92.187.149.141	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1536227044.569738	Cqdpqh2AV9S20GmFG2	192.168.100.111	17576	112.245.97.189	8081	tcp		6e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	PartOfAHorizontalPortScan
1533087756.174815	CPQqJkn3egUrMpeQc	192.168.100.113	36176	128.185.250.50	50	tcp					S0			0	S	1	60	0	0		Malicious	C&C
1536227052.636863	CGRGPn3DdLiCy1OmP3	192.168.100.111	18344	197.69.103.55	52869	tcp		3e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	DDoS
1532525288.083265	CgG5Sq4s5fd1HxJeW7	192.168.100.111	29930	175.42.225.209	6339	udp					S0			0	D	1	134	0	0		Benign	
1525885394.011524	CKTCbP2Nwni0UtPS6g	192.168.100.103	43763	75.223.95.150	47751	udp					S0			0	D	1	40	0	0		Benign	
1526767014.73747	CqaV3E2NeUjRke2Hl5	192.168.2.5	58223	69.140.232.83	22	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1532101419.595628	Cx6bHH18PVl6KVVJdk	192.168.100.108	5526	143.166.128.13	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1537529903.970947	CorvvK38SArcF8sTO6	fe80::4eef:c0ff:fe27:561e	143	ff02::16	0	icmp		28.470004	80.0	0.0	OTH			0		4	304	0	0		benign	
1538537260.550323	CVPNcLS1bw5Row6q5	192.168.100.103	123	217.30.75.147	123	udp		0.002747	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1538559880.550066	CIAUu51ur2BCqfkgIe	192.168.100.103	46795	192.168.100.1	53	udp	dns	5.074357	78.0	103.0	SF			0	Dd	2	134	1	131		Benign	
1545403604.287121	CZS7g44faaKc6dLSN5	192.168.1.196	42766	37.94.114.155	23	tcp		3.117253	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1545403611.484007	CLdROG2pJQEZvKokZh	192.168.1.196	47410	53.110.130.171	23	tcp					S0			0	S	1	60	0	0		Benign	
1538512078.549775	CXVHth1PAdnRRr1s99	192.168.100.103	123	194.182.76.214	123	udp					S0			0	D	1	76	0	0		Benign	
1532525468.008733	CnewBtbmXqvCCYvC6	192.168.100.111	58633	87.57.88.136	23	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1547144774.488551	CUu4mv4HvlZkNlYgIh	192.168.1.198	24104	212.154.119.50	23	tcp					S0			0	S	1	40	0	0		Benign	
1547144768.293544	C6rX7B2fdaGzR8TM28	192.168.1.198	24104	79.200.245.47	23	tcp					S0			0	S	1	40	0	0		Benign	
1545395833.124792	CIjOXv4DnFIZniILbj	192.168.1.198	36097	156.14.150.201	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1545395890.604315	C6WDzT2vQsYquTzDW5	192.168.1.198	36097	145.225.45.57	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1526770270.974602	C1pYHi2LGvxT5PgKF3	192.168.2.5	48078	200.168.87.203	59353	tcp		2.995058	0.0	0.0	S0			0	S	3	180	0	0		Malicious	PartOfAHorizontalPortScan
1532101460.022078	C1ofHp4kq6XwDYTHPf	192.168.100.108	5526	193.64.189.3	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1538636876.735551	CuQQmo2SnjKPdR0KE4	192.168.100.113	41367	8.8.8.8	53	udp	dns				S0			0	D	1	71	0	0		Benign	
1525885845.01119	CF4HfQVrl42bf3OZg	192.168.100.103	43763	37.133.10.120	39177	udp					S0			0	D	1	40	0	0		Benign	
1537523861.410214	CRma4Z3UogS9Vrq5Pc	192.168.2.3	58536	52.94.241.86	80	tcp	http	0.297082	157.0	371.0	SF			0	ShADafF	5	377	4	539		benign	
1545395914.809188	CyJoOj4dp37AAIrHXj	192.168.1.198	36097	119.154.54.83	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1532101393.672905	CgbbRr4DqS1Qhi14E6	192.168.100.108	5526	141.86.19.78	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1547144777.546271	Cxzt1X14jN7DFmdKl5	192.168.1.198	24104	57.94.147.237	23	tcp					S0			0	S	1	40	0	0		Benign	
1532525402.005762	ChGz9yAhsWCTIgOO9	192.168.100.111	42737	99.65.219.135	23	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1545336799.602484	Cr9k2eeYtwkaewLl7	192.168.1.197	38370	41.89.190.134	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1545395920.86471	CbIp5v4zOP4bOzAug1	192.168.1.198	36097	117.224.93.112	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1525887002.042026	CJZlhB2z47GsIRLfka	192.168.100.103	47265	70.120.221.180	11484	tcp					S0			0	S	1	60	0	0		Benign	
1526765846.191402	CgOn7m2lNADNpwzYT5	192.168.2.5	43742	69.166.142.221	22	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1545403435.259505	CrM9sS10LzZH5W2mAi	192.168.1.196	48852	128.155.141.189	23	tcp		3.115241	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1532525450.005724	CQVZc5242dCRinfwi7	192.168.100.111	7420	195.83.197.95	23	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1536227029.443945	CTOYdm1isjPBEJAw4e	192.168.100.111	17832	197.250.187.80	37215	tcp		2e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	Okiru
1547131690.318413	CKsB752reYizazlHq9	192.168.1.197	50492	192.168.1.1	53	udp	dns	0.000748	29.0	45.0	SF			0	Dd	1	57	1	73		Benign	
1532101365.696605	C2VNzz4TZwBZfWTXkl	192.168.100.108	5526	196.189.44.109	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1547144776.516114	Csxk2j2jEvxGGs2Ukh	192.168.1.198	24104	85.199.49.150	23	tcp					S0			0	S	1	40	0	0		Benign	
1545403496.431625	C32LIt3MyK6gA1Vdc	192.168.1.196	58588	102.108.206.99	23	tcp		3.129478	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1545403442.459155	CBuPL12fPZ5tcpiJs1	192.168.1.196	32848	95.95.95.95	23	tcp					S0			0	S	1	60	0	0		Benign	
1525882054.020427	CP0JVc3E6b0n2ibE06	192.168.100.103	43763	219.211.1.138	11324	udp					S0			0	D	1	40	0	0		Benign	
1525884192.014012	Cb2DPPsReqMEE0ae	192.168.100.103	43763	37.152.125.105	54359	udp					S0			0	D	1	40	0	0		Benign	
1538598521.668823	CavSGl6VhNfawpKV5	192.168.100.113	60091	192.168.100.1	53	udp	dns	0.047471	45.0	45.0	SF			0	Dd	1	73	1	73		Benign	
1547131308.491056	Cx069KshoNRZKZ9K3	192.168.1.197	52528	185.244.25.183	4975	tcp		3.15446	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1532525469.002421	CB1jKi1s3oqD0yJUJa	192.168.100.111	9464	112.246.185.130	81	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1545336790.525154	CqtjrW2zWAXyAeIikj	192.168.1.197	38370	197.203.138.240	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1532525338.000654	CMFtl4dZLKOpY5Dl	192.168.100.111	62380	141.92.8.29	81	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1532525340.999223	CxLb7h2ul5Wpfiz4mc	192.168.100.111	18729	105.173.75.182	81	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1545403457.563045	Cik34y3doVXETKYvCf	192.168.1.196	51390	173.186.179.133	23	tcp					S0			0	S	1	60	0	0		Benign	
1545336791.534101	CHvciB38AzhJAhoIuj	192.168.1.197	44002	156.194.17.18	52869	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1545403005.945108	CCZ1Va40Sqx3HT5pQi	192.168.1.196	58361	192.168.1.1	53	udp	dns	5.005141	78.0	0.0	S0			0	D	2	134	0	0		Benign	
1526758179.280783	ChBdn713JAO4EP0sX9	192.168.2.5	35643	121.197.25.24	22	tcp		2.997037	0.0	0.0	S0			0	S	3	180	0	0		Malicious	PartOfAHorizontalPortScan
1525880833.018807	CUsZxV1LdZkjQ3XxO	192.168.100.103	43763	255.160.102.12	18908	udp					S0			0	D	1	40	0	0		Benign	
1545395859.34749	CfR5Ew9oN1UU2aVIa	192.168.1.198	36097	138.30.150.174	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1538634444.680025	CwV60V1SuZutbQ4k47	192.168.100.113	50647	192.168.100.1	53	udp	dns	0.000499	45.0	45.0	SF			0	Dd	1	73	1	73		Benign	
1533077613.474557	CH82uMP2qZYmTqzZ5	192.168.100.113	123	80.79.25.111	123	udp		0.002248	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1537523555.786898	CLKvVF1Wiwz93Sqn8f	192.168.2.3	4362	192.168.2.1	53	udp	dns	0.011024	46.0	62.0	SF			0	Dd	1	74	1	90		benign	
1538481104.5491	CJoQOC3AeErxX1Z3Na	192.168.100.103	123	185.189.115.149	123	udp		0.205631	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1545336816.829887	CZwpqlJcZlTgjtBh3	192.168.1.197	38114	44.177.249.219	8081	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1547130240.727835	CjqIWr4LMYrelBaHk7	192.168.1.197	50249	192.168.1.1	53	udp	dns	0.000497	29.0	45.0	SF			0	Dd	1	57	1	73		Benign	
1545336806.695426	CMqPOX32FKLjFsZowd	192.168.1.197	38114	135.232.142.45	8081	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1540494125.014013	CCukMi3OFHDo0HDz54	192.168.1.132	53363	192.168.1.1	53	udp	dns	0.0005	37.0	132.0	SF			0	Dd	1	65	1	160		benign	
1525881941.04908	CFDt4j3jG1wEVQqfkb	192.168.100.103	33023	34.135.101.227	23	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1545395921.872139	C7TdK215CERfTucf8b	192.168.1.198	36097	176.86.160.74	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1540534641.494418	CuncTO1ylIliUPMzPk	192.168.1.132	49062	192.168.1.1	53	udp	dns	0.056219	34.0	297.0	SF			0	Dd	1	62	1	325		benign	
1545403442.445176	Cr5EDMERJvtxJoL02	192.168.1.196	60652	78.117.125.122	23	tcp					S0			0	S	1	60	0	0		Benign	
1545395877.49983	CDYljV2oryYUy2Yi5e	192.168.1.198	36097	189.101.54.209	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1547065998.04162	C8Q7uk46PIHJmETFH4	192.168.1.194	55058	93.93.128.211	80	tcp	http	0.065461	212.0	145.0	SF			0	ShADadfF	5	480	5	413		Benign	
1545403450.693204	CFAodk4FQP3kjunyVe	192.168.1.196	38930	120.41.140.58	23	tcp		3.115735	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1526767804.051552	Cgg7F73MJgRcWprE7g	192.168.2.5	47569	69.103.202.171	22	tcp		2.993443	0.0	0.0	S0			0	S	3	180	0	0		Malicious	PartOfAHorizontalPortScan
1538487423.5439	CjMmEx3As27cMaaZ82	192.168.100.103	123	217.30.75.147	123	udp		0.150911	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1526757874.841673	CfKZr12C1hvHtCQQV5	192.168.2.5	39847	121.164.127.202	22	tcp		2.99685	0.0	0.0	S0			0	S	3	180	0	0		Malicious	PartOfAHorizontalPortScan
1547144770.374366	ClOFlj1rmKA0cV0KNf	192.168.1.198	24104	219.255.87.10	23	tcp					S0			0	S	1	40	0	0		Benign	
1525884524.015331	Cc6dge1bzMGTqQw4xh	192.168.100.103	35240	151.35.210.19	23	tcp		2.99829	0.0	0.0	S0			0	S	3	180	0	0		Malicious	PartOfAHorizontalPortScan
1532101392.641993	CcS6L63YqHOi4whjjh	192.168.100.108	5526	76.171.75.65	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1538596805.659248	CpyLtE4QFM9IKME054	192.168.100.113	32932	192.168.100.1	53	udp	dns	5.005391	78.0	0.0	S0			0	D	2	134	0	0		Benign	
1533075615.476438	CLf27F19ZRpthQGT6	192.168.100.113	123	147.231.100.5	123	udp		0.001746	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1547144776.529357	CJTP0h29gjGujzFaFf	192.168.1.198	24104	113.234.0.186	23	tcp					S0			0	S	1	40	0	0		Benign	
1533104896.89432	CxM2gFmc8bE5mwTgi	192.168.100.113	37032	128.185.250.50	50	tcp					S0			0	S	1	60	0	0		Malicious	C&C
1533107610.734325	C0yadrPDwolbbryyi	192.168.100.113	37168	128.185.250.50	50	tcp					S0			0	S	1	60	0	0		Malicious	C&C
1532525345.00092	CCeNmZ3vubgM2MFAld	192.168.100.111	14345	137.224.186.40	81	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1545403551.24138	CFdlW72MElymnY7YC9	192.168.1.196	53240	143.100.50.26	23	tcp					S0			0	S	1	60	0	0		Benign	
1532101455.876442	CqVlnF2OqK0ZbmBZki	192.168.100.108	5526	97.102.173.17	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1532101371.932799	CkfCbC4ueOMn7KtaZ4	192.168.100.108	5526	167.76.49.73	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1547130570.348824	CH2AZp17lWEvmV4xC	192.168.1.197	52170	185.244.25.183	4975	tcp		3.135216	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1533107903.474662	ChqD6I2CDNt6q87afa	192.168.100.113	123	147.231.100.5	123	udp		0.001744	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1532525421.004712	CpZCW12YcToM29t7Vf	192.168.100.111	22666	71.30.70.230	81	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1545336792.544501	CE1Po22C5YpvEMo0K9	192.168.1.197	43746	154.103.221.193	80	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1536227034.492327	C6iEpiPC5patPaIE4	192.168.100.111	17832	41.83.13.150	37215	tcp		2e-06	0.0	0.0	S0			0	S	2	80	0	0		Malicious	Okiru
1533065252.447039	CGWkHM2g2lrIQs6DYj	192.168.100.113	35052	128.185.250.50	50	tcp		3.083241	0.0	0.0	S0			0	S	3	180	0	0		Malicious	C&C
1526757413.956538	CAHiUZ2tN1KibrCGp3	192.168.2.5	123	31.31.74.35	123	udp		0.014228	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1547130734.167399	CDDyx83gZeUXkyvMih	192.168.1.197	39156	192.168.1.1	53	udp	dns	0.000731	29.0	45.0	SF			0	Dd	1	57	1	73		Benign	
1526771778.935549	CxX79P24LG8IcnpRIb	192.168.2.5	60604	31.158.170.129	22	tcp		2.993637	0.0	0.0	S0			0	S	3	180	0	0		Malicious	PartOfAHorizontalPortScan
1547131139.483657	C1xyQ417yAUkYwlMQ6	192.168.1.197	52436	185.244.25.183	4975	tcp		1.090883	67.0	233.0	S3			0	ShAdDaf	7	439	6	553		Benign	
1525880076.006477	C125UG3akqrNEtsp0l	192.168.100.103	43763	155.88.3.1	26062	udp					S0			0	D	1	40	0	0		Benign	
1545336805.657014	CJ9aY72KZ8XrooU5na	192.168.1.197	43746	212.165.151.218	80	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1532101443.457022	CNDt5i2GfYqJ4z4CXf	192.168.100.108	5526	85.26.59.190	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1538556335.549116	CdaxbS8PINcvF7uA9	192.168.100.103	123	217.30.75.147	123	udp		0.002738	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1545395873.466149	CP70mv2cqWe7NgSfyf	192.168.1.198	36097	188.62.110.56	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1545403558.332823	CmIKSg1eEojAseKZz2	192.168.1.196	46096	92.107.176.182	23	tcp		3.15122	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1533084839.474999	CgrgDM3SaZmeJmGsV3	192.168.100.113	123	147.231.100.5	123	udp		0.001747	48.0	48.0	SF			0	Dd	1	76	1	76		Benign	
1526757678.550463	CFj7Xh26kvMqstc7Uh	192.168.2.5	48892	121.164.26.135	22	tcp					S0			0	S	1	60	0	0		Malicious	PartOfAHorizontalPortScan
1545403542.514095	CLk8nx11guugF6Dc3d	192.168.1.196	46162	192.202.148.140	23	tcp		3.128468	0.0	0.0	S0			0	S	3	180	0	0		Benign	
1545336818.854232	CRPiosycLL0JbmO1	192.168.1.197	38114	37.77.59.182	8081	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1525885001.012483	C0ycfq4fIexf5VY8yl	192.168.100.103	43763	31.134.208.86	59982	udp					S0			0	D	1	40	0	0		Benign	
1545336796.574212	CdkQ8z3Uc4K9L96HFe	192.168.1.197	44002	156.243.117.131	52869	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1532525336.001779	C0CX8I1SNveZJ8pNq4	192.168.100.111	50878	207.121.142.14	23	tcp					S0			0	S	1	40	0	0		Malicious	PartOfAHorizontalPortScan
1545336821.807054	C8USjg3BHu9b3scusi	192.168.1.197	38370	156.101.36.65	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1545395828.077678	CzGCoktIczXNLytGh	192.168.1.198	36097	150.219.117.250	37215	tcp					S0			0	S	1	40	0	0		Malicious	Okiru
1547154577.932444	Cv0LXC3M9ce6xUpcl	192.168.1.199	123	45.32.4.67	123	udp					S0			0	D	1	76	0	0		Benign	
